,type,rcvTime,pos,noise,spd,spd_noise,sendTime,sender,messageID,pos_noise,RSSI
131,2,10809.199999999999,"[3589.129482362263, 5716.670809462225, 1.895]","[0.0, 0.0, 0.0]","[-1.2873914255585799, 30.83403266669764, 0.0]","[0.0, 0.0, 0.0]",,,,,
132,2,10809.3,"[3589.001127596147, 5719.745006612195, 1.895]","[0.0, 0.0, 0.0]","[-1.285089829649424, 30.77890764252897, 0.0]","[0.0, 0.0, 0.0]",,,,,
133,3,10809.39290224264,"[3584.6276482153576, 5891.452273086082, 1.895]",,"[1.655923623283511, 38.79711963842775, 0.0]","[0.0, 0.0, 0.0]",10809.392784793165,13.0,1535.0,"[0.0, 0.0, 0.0]",5.464634146898199e-09
134,2,10809.4,"[3588.873085163223, 5722.811723137665, 1.895]","[0.0, 0.0, 0.0]","[-1.2819627450792521, 30.704011518648137, 0.0]","[0.0, 0.0, 0.0]",,,,,
135,3,10809.456267248695,"[3619.6917626302666, 5423.694891545467, 1.895]",,"[3.676236243922362, -29.68111775003667, 0.0]","[0.0, 0.0, 0.0]",10809.456150335958,31.0,1583.0,"[0.0, 0.0, 0.0]",1.3271497355643141e-08
136,2,10809.5,"[3588.744937565413, 5725.880958444501, 1.895]","[0.0, 0.0, 0.0]","[-1.283015657488301, 30.729229595197975, 0.0]","[0.0, 0.0, 0.0]",,,,,
137,3,10809.582127269603,"[3617.168449393162, 5470.892022454396, 1.895]",,"[3.868788020185736, -31.2281622537075, 0.0]","[0.0, 0.0, 0.0]",10809.58201979124,25.0,1611.0,"[0.0, 0.0, 0.0]",1.281446220917195e-08
138,2,10809.6,"[3588.6168542826354, 5728.948653355946, 1.895]","[0.0, 0.0, 0.0]","[-1.282371734423326, 30.713807133601534, 0.0]","[0.0, 0.0, 0.0]",,,,,
139,2,10809.699999999999,"[3588.4888178722176, 5732.015225637678, 1.895]","[0.0, 0.0, 0.0]","[-1.281902447658144, 30.702567348199846, 0.0]","[0.0, 0.0, 0.0]",,,,,
140,2,10809.8,"[3588.3602576868097, 5735.094342740528, 1.895]","[0.0, 0.0, 0.0]","[-1.287146490657664, 30.828166284037227, 0.0]","[0.0, 0.0, 0.0]",,,,,
141,2,10809.9,"[3588.2321503946278, 5738.162612696011, 1.895]","[0.0, 0.0, 0.0]","[-1.2826121169389, 30.719564483068478, 0.0]","[0.0, 0.0, 0.0]",,,,,
142,2,10810.0,"[3588.1038470823846, 5741.235577485438, 1.895]","[0.0, 0.0, 0.0]","[-1.28457467270835, 30.766569230423546, 0.0]","[0.0, 0.0, 0.0]",,,,,
143,3,10810.06818164914,"[3847.732341794707, 5801.109622941725, 1.895]",,"[-2.141590472775269, -32.270254877873924, 0.0]","[0.0, 0.0, 0.0]",10810.068074076204,49.0,1649.0,"[0.0, 0.0, 0.0]",3.193795103456521e-08
144,2,10810.1,"[3587.9757172813715, 5744.30438654505, 1.895]","[0.0, 0.0, 0.0]","[-1.28283747569121, 30.72496200164172, 0.0]","[0.0, 0.0, 0.0]",,,,,
145,2,10810.199999999999,"[3587.847726783045, 5747.3698591962475, 1.895]","[0.0, 0.0, 0.0]","[-1.28144277512014, 30.691557830917187, 0.0]","[0.0, 0.0, 0.0]",,,,,
146,2,10810.3,"[3587.7395147668913, 5750.450126032926, 1.895]","[0.0, 0.0, 0.0]","[-1.147613817221043, 30.84084175326842, 0.0]","[0.0, 0.0, 0.0]",,,,,
147,2,10810.4,"[3587.736528964142, 5753.527569958904, 1.895]","[0.0, 0.0, 0.0]","[-0.28607726155537805, 30.810100803636978, 0.0]","[0.0, 0.0, 0.0]",,,,,
148,3,10810.456266974008,"[3623.370838316425, 5393.990848767289, 1.895]",,"[3.684743397272883, -29.749802623253508, 0.0]","[0.0, 0.0, 0.0]",10810.456150335958,31.0,1732.0,"[0.0, 0.0, 0.0]",5.093702790239656e-09
149,2,10810.5,"[3587.733539032107, 5756.609269907879, 1.895]","[0.0, 0.0, 0.0]","[-0.029935244056715004, 30.85402577790768, 0.0]","[0.0, 0.0, 0.0]",,,,,
150,3,10810.582126994848,"[3621.022575161762, 5439.782211262866, 1.895]",,"[3.853114047622987, -31.101644761460356, 0.0]","[0.0, 0.0, 0.0]",10810.58201979124,25.0,1761.0,"[0.0, 0.0, 0.0]",2.27456092991145e-09
151,2,10810.6,"[3587.730560567889, 5759.679150066252, 1.895]","[0.0, 0.0, 0.0]","[-0.029820428103744002, 30.73568585838132, 0.0]","[0.0, 0.0, 0.0]",,,,,
152,3,10810.63658363308,"[3603.104602862711, 6050.462713124696, 1.895]",,"[-3.579117336991937, -31.0574067930121, 0.0]","[0.0, 0.0, 0.0]",10810.636468096216,61.0,1786.0,"[0.0, 0.0, 0.0]",9.446556278641286e-09
153,2,10810.699999999999,"[3587.7275725018926, 5762.758926703452, 1.895]","[0.0, 0.0, 0.0]","[-0.029916561249054, 30.834769551765806, 0.0]","[0.0, 0.0, 0.0]",,,,,
154,2,10810.8,"[3587.724592188195, 5765.830713105912, 1.895]","[0.0, 0.0, 0.0]","[-0.029838945118032003, 30.75477120256904, 0.0]","[0.0, 0.0, 0.0]",,,,,
155,2,10810.9,"[3587.7216060452633, 5768.908507655536, 1.895]","[0.0, 0.0, 0.0]","[-0.029897307500689002, 30.81492486143172, 0.0]","[0.0, 0.0, 0.0]",,,,,
156,2,10811.0,"[3587.718619646491, 5771.986565897967, 1.895]","[0.0, 0.0, 0.0]","[-0.029899868979321002, 30.81756495775414, 0.0]","[0.0, 0.0, 0.0]",,,,,
157,3,10811.068190548927,"[3845.900821272107, 5768.807330060504, 1.895]",,"[-1.264056954836808, -32.285830398929306, 0.0]","[0.0, 0.0, 0.0]",10811.068074076204,49.0,1825.0,"[0.0, 0.0, 0.0]",1.5466559598643342e-09
158,2,10811.1,"[3587.715628815547, 5775.069192345418, 1.895]","[0.0, 0.0, 0.0]","[-0.029944243945870003, 30.863301894430272, 0.0]","[0.0, 0.0, 0.0]",,,,,
159,2,10811.199999999999,"[3587.71263861853, 5778.1511654090555, 1.895]","[0.0, 0.0, 0.0]","[-0.029937897058049, 30.856760205974997, 0.0]","[0.0, 0.0, 0.0]",,,,,
160,2,10811.3,"[3587.7096521340095, 5781.229312031683, 1.895]","[0.0, 0.0, 0.0]","[-0.029900727493373, 30.81844982158414, 0.0]","[0.0, 0.0, 0.0]",,,,,
161,3,10811.392898816137,"[3589.1626570628237, 5969.03450871884, 1.895]",,"[2.882762211234023, 38.7704133659448, 0.0]","[0.0, 0.0, 0.0]",10811.392784793165,13.0,1850.0,"[0.0, 0.0, 0.0]",8.86255058774952e-09
162,2,10811.4,"[3587.7066741397925, 5784.298707763248, 1.895]","[0.0, 0.0, 0.0]","[-0.029815722442925, 30.730835769973197, 0.0]","[0.0, 0.0, 0.0]",,,,,
163,2,10811.5,"[3587.703686782854, 5787.377753580159, 1.895]","[0.0, 0.0, 0.0]","[-0.029909462149954002, 30.827452568156165, 0.0]","[0.0, 0.0, 0.0]",,,,,
164,2,10811.6,"[3587.7007036409586, 5790.452454984452, 1.895]","[0.0, 0.0, 0.0]","[-0.029867261077638003, 30.78395624431999, 0.0]","[0.0, 0.0, 0.0]",,,,,
165,3,10811.636580067343,"[3599.5201859423746, 6019.359319765638, 1.895]",,"[-3.576540192816008, -31.03504390084699, 0.0]","[0.0, 0.0, 0.0]",10811.636468096216,61.0,1952.0,"[0.0, 0.0, 0.0]",1.7774376701023563e-08
166,2,10811.699999999999,"[3587.6977167754503, 5793.530994288127, 1.895]","[0.0, 0.0, 0.0]","[-0.029904541947479, 30.82238135008918, 0.0]","[0.0, 0.0, 0.0]",,,,,
167,2,10811.8,"[3587.694739629198, 5796.599516029014, 1.895]","[0.0, 0.0, 0.0]","[-0.029807232607875003, 30.722085362293463, 0.0]","[0.0, 0.0, 0.0]",,,,,
168,2,10811.9,"[3587.6917505359684, 5799.680351428095, 1.895]","[0.0, 0.0, 0.0]","[-0.029926845925094002, 30.845369891473617, 0.0]","[0.0, 0.0, 0.0]",,,,,
169,2,10812.0,"[3587.6887696449116, 5802.752732909998, 1.895]","[0.0, 0.0, 0.0]","[-0.029844725644582, 30.76072914681926, 0.0]","[0.0, 0.0, 0.0]",,,,,
170,3,10812.068186983435,"[3844.6363263559983, 5736.510313501545, 1.895]",,"[-1.264312947455506, -32.292368818212076, 0.0]","[0.0, 0.0, 0.0]",10812.068074076204,49.0,1991.0,"[0.0, 0.0, 0.0]",5.0722007968601255e-08
171,2,10812.1,"[3587.685783184328, 5805.830854860949, 1.895]","[0.0, 0.0, 0.0]","[-0.029900487835843002, 30.818202808410916, 0.0]","[0.0, 0.0, 0.0]",,,,,
172,2,10812.199999999999,"[3587.6827934328894, 5808.912368670353, 1.895]","[0.0, 0.0, 0.0]","[-0.029933435920418004, 30.852162145735175, 0.0]","[0.0, 0.0, 0.0]",,,,,
173,2,10812.3,"[3587.6798090411926, 5811.988358235495, 1.895]","[0.0, 0.0, 0.0]","[-0.029879774109419003, 30.796853329923003, 0.0]","[0.0, 0.0, 0.0]",,,,,
174,3,10812.392895722242,"[3592.0433638806035, 6007.777278995266, 1.895]",,"[2.885794192183747, 38.811190629598514, 0.0]","[0.0, 0.0, 0.0]",10812.392784793165,13.0,2020.0,"[0.0, 0.0, 0.0]",1.279597538726982e-08
175,2,10812.4,"[3587.6768229632257, 5815.066085826094, 1.895]","[0.0, 0.0, 0.0]","[-0.02989665706919, 30.81425446668914, 0.0]","[0.0, 0.0, 0.0]",,,,,
176,2,10812.5,"[3587.6738419209564, 5818.138623162123, 1.895]","[0.0, 0.0, 0.0]","[-0.029846239591871004, 30.76228956064403, 0.0]","[0.0, 0.0, 0.0]",,,,,
177,3,10812.582133137883,"[3628.6679040107692, 5378.070489521054, 1.895]",,"[3.806090333245026, -30.722077782162152, 0.0]","[0.0, 0.0, 0.0]",10812.58201979124,25.0,2095.0,"[0.0, 0.0, 0.0]",5.9779854228204806e-09
178,2,10812.6,"[3587.6708642272088, 5821.207709202521, 1.895]","[0.0, 0.0, 0.0]","[-0.029812714142041, 30.727735137392248, 0.0]","[0.0, 0.0, 0.0]",,,,,
179,2,10812.699999999999,"[3587.6678756414553, 5824.288021549336, 1.895]","[0.0, 0.0, 0.0]","[-0.029921765064593004, 30.840133084412287, 0.0]","[0.0, 0.0, 0.0]",,,,,
180,2,10812.8,"[3587.6648891085574, 5827.36621803393, 1.895]","[0.0, 0.0, 0.0]","[-0.029901211846225004, 30.818949040342527, 0.0]","[0.0, 0.0, 0.0]",,,,,
181,2,10812.9,"[3587.6619122710404, 5830.434421564075, 1.895]","[0.0, 0.0, 0.0]","[-0.029804141548909, 30.71889943159443, 0.0]","[0.0, 0.0, 0.0]",,,,,
182,2,10813.0,"[3587.6589309367773, 5833.50725985573, 1.895]","[0.0, 0.0, 0.0]","[-0.029849163036812003, 30.7653027328563, 0.0]","[0.0, 0.0, 0.0]",,,,,
183,3,10813.068189797892,"[3844.5225897155883, 5704.167423092951, 1.895]",,"[-0.018880067373202, -32.40527563540063, 0.0]","[0.0, 0.0, 0.0]",10813.068074076204,49.0,2159.0,"[0.0, 0.0, 0.0]",1.8798418507390022e-07
184,2,10813.1,"[3587.6559417610024, 5836.588180333039, 1.895]","[0.0, 0.0, 0.0]","[-0.0299276723674, 30.84622169597548, 0.0]","[0.0, 0.0, 0.0]",,,,,
185,2,10813.199999999999,"[3587.652956737694, 5839.664820895617, 1.895]","[0.0, 0.0, 0.0]","[-0.029886097816289002, 30.80337112594916, 0.0]","[0.0, 0.0, 0.0]",,,,,
186,2,10813.3,"[3587.64997618655, 5842.736852032549, 1.895]","[0.0, 0.0, 0.0]","[-0.029841322437778, 30.757221487745035, 0.0]","[0.0, 0.0, 0.0]",,,,,
187,3,10813.392899007984,"[3596.1129651403676, 6046.435887419441, 1.895]",,"[4.084638355084353, 38.65489588513223, 0.0]","[0.0, 0.0, 0.0]",10813.392784793165,13.0,2184.0,"[0.0, 0.0, 0.0]",8.719310428318184e-09
188,2,10813.4,"[3587.6469919709716, 5845.812660073549, 1.895]","[0.0, 0.0, 0.0]","[-0.029878010806832004, 30.79503590751018, 0.0]","[0.0, 0.0, 0.0]",,,,,
189,3,10813.456265629864,"[3634.8602939145794, 5304.963701156254, 1.895]",,"[4.657044367540613, -29.582815925626107, 0.0]","[0.0, 0.0, 0.0]",10813.456150335958,31.0,2238.0,"[0.0, 0.0, 0.0]",2.177594080063503e-09
190,2,10813.5,"[3587.644015466061, 5848.880520788742, 1.895]","[0.0, 0.0, 0.0]","[-0.029800811487774, 30.71546716319848, 0.0]","[0.0, 0.0, 0.0]",,,,,
191,3,10813.582138650396,"[3632.4644460729223, 5347.425483668742, 1.895]",,"[3.7962315244977303, -30.64249924811416, 0.0]","[0.0, 0.0, 0.0]",10813.58201979124,25.0,2267.0,"[0.0, 0.0, 0.0]",4.0168348237820894e-09
192,2,10813.6,"[3587.641035631806, 5851.951813033313, 1.895]","[0.0, 0.0, 0.0]","[-0.029834144930711, 30.74982368642184, 0.0]","[0.0, 0.0, 0.0]",,,,,
193,3,10813.636577946192,"[3594.8065003841034, 5956.910497014327, 1.895]",,"[-2.075409504615127, -31.264648443803164, 0.0]","[0.0, 0.0, 0.0]",10813.636468096216,61.0,2292.0,"[0.0, 0.0, 0.0]",3.8974128364932356e-08
194,2,10813.699999999999,"[3587.638054704403, 5855.024231977043, 1.895]","[0.0, 0.0, 0.0]","[-0.029845089544040002, 30.761104215191324, 0.0]","[0.0, 0.0, 0.0]",,,,,
195,2,10813.8,"[3587.6350746031585, 5858.095799406377, 1.895]","[0.0, 0.0, 0.0]","[-0.029836818040749002, 30.75257884037645, 0.0]","[0.0, 0.0, 0.0]",,,,,
196,2,10813.9,"[3587.6320977214286, 5861.164048506103, 1.895]","[0.0, 0.0, 0.0]","[-0.029804584206068, 30.719355674923577, 0.0]","[0.0, 0.0, 0.0]",,,,,
197,2,10814.0,"[3587.629113188909, 5864.240183216311, 1.895]","[0.0, 0.0, 0.0]","[-0.029881184030256, 30.79830652448358, 0.0]","[0.0, 0.0, 0.0]",,,,,
198,3,10814.068185145916,"[3844.503762374384, 5671.852645333419, 1.895]",,"[-0.018841480657512, -32.33904636688297, 0.0]","[0.0, 0.0, 0.0]",10814.068074076204,49.0,2331.0,"[0.0, 0.0, 0.0]",1.8753620208915864e-08
199,2,10814.1,"[3587.6261237204253, 5867.321405386175, 1.895]","[0.0, 0.0, 0.0]","[-0.029930602970764, 30.849242246319612, 0.0]","[0.0, 0.0, 0.0]",,,,,
200,2,10814.199999999999,"[3587.6231464959733, 5870.390007727564, 1.895]","[0.0, 0.0, 0.0]","[-0.029808015550970002, 30.722892335718367, 0.0]","[0.0, 0.0, 0.0]",,,,,
201,2,10814.3,"[3587.620155740755, 5873.47255612519, 1.895]","[0.0, 0.0, 0.0]","[-0.029943485779725002, 30.862520458417137, 0.0]","[0.0, 0.0, 0.0]",,,,,
202,2,10814.4,"[3587.6171680573307, 5876.551938448092, 1.895]","[0.0, 0.0, 0.0]","[-0.029912730929779002, 30.83082167115326, 0.0]","[0.0, 0.0, 0.0]",,,,,
203,2,10814.5,"[3587.6141869134103, 5879.624580555181, 1.895]","[0.0, 0.0, 0.0]","[-0.029847257324705, 30.763338530046827, 0.0]","[0.0, 0.0, 0.0]",,,,,
204,3,10814.582139156018,"[3636.3241586280546, 5316.89671106465, 1.895]",,"[4.307119972974389, -30.478126163277203, 0.0]","[0.0, 0.0, 0.0]",10814.58201979124,25.0,2404.0,"[0.0, 0.0, 0.0]",1.7870511328318994e-09
205,2,10814.6,"[3587.611200398227, 5882.702758781359, 1.895]","[0.0, 0.0, 0.0]","[-0.029901034486281, 30.818766236813104, 0.0]","[0.0, 0.0, 0.0]",,,,,
206,3,10814.63658547586,"[3592.862864099637, 5925.659941290706, 1.895]",,"[-1.3917736654996231, -31.221989778881888, 0.0]","[0.0, 0.0, 0.0]",10814.636468096216,61.0,2424.0,"[0.0, 0.0, 0.0]",1.85178222227093e-07
207,2,10814.699999999999,"[3587.6878696627377, 5885.768948880643, 1.895]","[0.0, 0.0, 0.0]","[0.514602616661596, 30.71102501881289, 0.0]","[0.0, 0.0, 0.0]",,,,,
208,2,10814.8,"[3587.8183787443086, 5888.83425609094, 1.895]","[0.0, 0.0, 0.0]","[1.3066588680635491, 30.689901434159523, 0.0]","[0.0, 0.0, 0.0]",,,,,
209,2,10814.9,"[3587.949146582692, 5891.905640802613, 1.895]","[0.0, 0.0, 0.0]","[1.3092495451222321, 30.75074946842614, 0.0]","[0.0, 0.0, 0.0]",,,,,
210,2,10815.0,"[3588.080011938126, 5894.9793159274595, 1.895]","[0.0, 0.0, 0.0]","[1.310225887289216, 30.773681119227682, 0.0]","[0.0, 0.0, 0.0]",,,,,
211,3,10815.068180094886,"[3844.484927452473, 5639.524856238423, 1.895]",,"[-0.018858533199464, -32.36831492357987, 0.0]","[0.0, 0.0, 0.0]",10815.068074076204,49.0,2457.0,"[0.0, 0.0, 0.0]",6.240235317789234e-08
212,2,10815.1,"[3588.210587733622, 5898.046190068374, 1.895]","[0.0, 0.0, 0.0]","[1.307326808875431, 30.70558956683251, 0.0]","[0.0, 0.0, 0.0]",,,,,
213,2,10815.199999999999,"[3588.3410869712066, 5901.111266069907, 1.895]","[0.0, 0.0, 0.0]","[1.306560309921249, 30.68758656855973, 0.0]","[0.0, 0.0, 0.0]",,,,,
214,2,10815.3,"[3588.4721782677125, 5904.190247942671, 1.895]","[0.0, 0.0, 0.0]","[1.312488012665526, 30.826812358396158, 0.0]","[0.0, 0.0, 0.0]",,,,,
215,2,10815.4,"[3588.603101672137, 5907.265286482122, 1.895]","[0.0, 0.0, 0.0]","[1.310807074642668, 30.787331646553337, 0.0]","[0.0, 0.0, 0.0]",,,,,
216,2,10815.5,"[3588.733638938708, 5910.331255682242, 1.895]","[0.0, 0.0, 0.0]","[1.306941056703259, 30.6965292861186, 0.0]","[0.0, 0.0, 0.0]",,,,,
217,2,10815.6,"[3588.8642831649036, 5913.39973707619, 1.895]","[0.0, 0.0, 0.0]","[1.308011938059806, 30.721681408132522, 0.0]","[0.0, 0.0, 0.0]",,,,,
218,3,10815.636580183727,"[3591.6404900001307, 5894.37121641218, 1.895]",,"[-1.218935110492063, -31.200698159730074, 0.0]","[0.0, 0.0, 0.0]",10815.636468096216,61.0,2549.0,"[0.0, 0.0, 0.0]",5.196443358794242e-07
219,2,10815.699999999999,"[3588.9951882419714, 5916.474345155344, 1.895]","[0.0, 0.0, 0.0]","[1.310623580875812, 30.78302187163975, 0.0]","[0.0, 0.0, 0.0]",,,,,
220,2,10815.8,"[3589.1257100687226, 5919.539951715635, 1.895]","[0.0, 0.0, 0.0]","[1.306786472997398, 30.69289853075301, 0.0]","[0.0, 0.0, 0.0]",,,,,
221,2,10815.9,"[3589.2563229662264, 5922.607697282891, 1.895]","[0.0, 0.0, 0.0]","[1.307698274728328, 30.71431430034193, 0.0]","[0.0, 0.0, 0.0]",,,,,
222,2,10816.0,"[3589.3870224009816, 5925.677475377376, 1.895]","[0.0, 0.0, 0.0]","[1.3085646869781171, 30.734663993211825, 0.0]","[0.0, 0.0, 0.0]",,,,,
223,3,10816.068188096238,"[3844.4661065834475, 5607.221187164856, 1.895]",,"[-0.01883275626299, -32.32407202861638, 0.0]","[0.0, 0.0, 0.0]",10816.068074076204,49.0,2582.0,"[0.0, 0.0, 0.0]",1.244774062840148e-08
224,2,10816.1,"[3589.517952682722, 5928.752675446468, 1.895]","[0.0, 0.0, 0.0]","[1.310875930428781, 30.788948883722597, 0.0]","[0.0, 0.0, 0.0]",,,,,
225,2,10816.199999999999,"[3589.699724891399, 5931.817911494852, 1.895]","[0.0, 0.0, 0.0]","[1.657930085468493, 30.70224113366304, 0.0]","[0.0, 0.0, 0.0]",,,,,
226,2,10816.3,"[3589.928366246121, 5934.888576735474, 1.895]","[0.0, 0.0, 0.0]","[2.28916064811507, 30.743546113551513, 0.0]","[0.0, 0.0, 0.0]",,,,,
227,2,10816.4,"[3590.156993564201, 5937.959053463264, 1.895]","[0.0, 0.0, 0.0]","[2.289020113044468, 30.741658720271726, 0.0]","[0.0, 0.0, 0.0]",,,,,
228,2,10816.5,"[3590.3855657774106, 5941.028790129784, 1.895]","[0.0, 0.0, 0.0]","[2.288468402258534, 30.734249215824306, 0.0]","[0.0, 0.0, 0.0]",,,,,
229,2,10816.6,"[3590.6141503038048, 5944.098692163017, 1.895]","[0.0, 0.0, 0.0]","[2.288591682048895, 30.73590486980267, 0.0]","[0.0, 0.0, 0.0]",,,,,
230,3,10816.636578273898,"[3591.2277535518883, 5863.079071338155, 1.895]",,"[-0.018215279318806, -31.296126776526876, 0.0]","[0.0, 0.0, 0.0]",10816.636468096216,61.0,2686.0,"[0.0, 0.0, 0.0]",9.072105631143145e-08
231,2,10816.699999999999,"[3590.842701199316, 5947.168142531744, 1.895]","[0.0, 0.0, 0.0]","[2.288254969143965, 30.73138279804321, 0.0]","[0.0, 0.0, 0.0]",,,,,
232,2,10816.8,"[3591.0711335171322, 5950.236000395892, 1.895]","[0.0, 0.0, 0.0]","[2.287067767503035, 30.715438618492477, 0.0]","[0.0, 0.0, 0.0]",,,,,
233,2,10816.9,"[3591.2992890220085, 5953.300140647909, 1.895]","[0.0, 0.0, 0.0]","[2.284296312222462, 30.678217830475653, 0.0]","[0.0, 0.0, 0.0]",,,,,
234,2,10817.0,"[3591.5281683928806, 5956.374002457756, 1.895]","[0.0, 0.0, 0.0]","[2.291543669352132, 30.775550212237867, 0.0]","[0.0, 0.0, 0.0]",,,,,
235,3,10817.068186193752,"[3845.397314675959, 5574.9133496139175, 1.895]",,"[1.38457080132964, -32.241619160028876, 0.0]","[0.0, 0.0, 0.0]",10817.068074076204,49.0,2750.0,"[0.0, 0.0, 0.0]",7.486792529755089e-09
236,2,10817.1,"[3591.756225966243, 5959.436827484473, 1.895]","[0.0, 0.0, 0.0]","[2.283315820451032, 30.665049775182663, 0.0]","[0.0, 0.0, 0.0]",,,,,
237,2,10817.199999999999,"[3591.984969287128, 5962.508862135938, 1.895]","[0.0, 0.0, 0.0]","[2.290181534850788, 30.7572566753079, 0.0]","[0.0, 0.0, 0.0]",,,,,
238,2,10817.3,"[3592.2135526803822, 5965.578748951042, 1.895]","[0.0, 0.0, 0.0]","[2.288580337034261, 30.735752505668316, 0.0]","[0.0, 0.0, 0.0]",,,,,
239,2,10817.4,"[3592.4422162530796, 5968.649712580218, 1.895]","[0.0, 0.0, 0.0]","[2.28938309481385, 30.74653358420019, 0.0]","[0.0, 0.0, 0.0]",,,,,
240,2,10817.5,"[3592.670282759912, 5971.7126575838965, 1.895]","[0.0, 0.0, 0.0]","[2.283405262483413, 30.666250986311834, 0.0]","[0.0, 0.0, 0.0]",,,,,
241,2,10817.6,"[3592.898880004953, 5974.782730429214, 1.895]","[0.0, 0.0, 0.0]","[2.288719021329989, 30.737615042945656, 0.0]","[0.0, 0.0, 0.0]",,,,,
242,2,10817.699999999999,"[3593.12757294835, 5977.854088508412, 1.895]","[0.0, 0.0, 0.0]","[2.289677154695843, 30.7504828236933, 0.0]","[0.0, 0.0, 0.0]",,,,,
243,2,10817.8,"[3593.3557325684137, 5980.9182840276135, 1.895]","[0.0, 0.0, 0.0]","[2.2843375135429183, 30.678771166344152, 0.0]","[0.0, 0.0, 0.0]",,,,,
244,2,10817.9,"[3593.584568769088, 5983.991566059464, 1.895]","[0.0, 0.0, 0.0]","[2.2911114486864053, 30.76974546630231, 0.0]","[0.0, 0.0, 0.0]",,,,,
245,2,10818.0,"[3593.813019358086, 5987.059669306523, 1.895]","[0.0, 0.0, 0.0]","[2.287250698844102, 30.71789539583968, 0.0]","[0.0, 0.0, 0.0]",,,,,
246,3,10818.068186052053,"[3846.784533427266, 5542.6100693278, 1.895]",,"[1.387057542661145, -32.29952632294383, 0.0]","[0.0, 0.0, 0.0]",10818.068074076204,49.0,2931.0,"[0.0, 0.0, 0.0]",1.383007168739875e-08
247,2,10818.1,"[3594.041097863569, 5990.122775452701, 1.895]","[0.0, 0.0, 0.0]","[2.283525393152296, 30.66786434741932, 0.0]","[0.0, 0.0, 0.0]",,,,,
248,2,10818.199999999999,"[3594.269188770739, 5993.186048154182, 1.895]","[0.0, 0.0, 0.0]","[2.283649559030361, 30.669531901595203, 0.0]","[0.0, 0.0, 0.0]",,,,,
249,2,10818.3,"[3594.497287981518, 5996.24943237355, 1.895]","[0.0, 0.0, 0.0]","[2.283732694881245, 30.670648420338566, 0.0]","[0.0, 0.0, 0.0]",,,,,
250,2,10818.4,"[3594.7255645365476, 5999.315198335396, 1.895]","[0.0, 0.0, 0.0]","[2.285508268158535, 30.694494461492763, 0.0]","[0.0, 0.0, 0.0]",,,,,
251,2,10818.5,"[3594.9541672348687, 6002.385344418548, 1.895]","[0.0, 0.0, 0.0]","[2.288773619652132, 30.738348301234705, 0.0]","[0.0, 0.0, 0.0]",,,,,
252,2,10818.6,"[3595.1828564496177, 6005.456652421812, 1.895]","[0.0, 0.0, 0.0]","[2.289639823417159, 30.749981462686304, 0.0]","[0.0, 0.0, 0.0]",,,,,
253,3,10818.636574378348,"[3591.191322125028, 5800.485326063798, 1.895]",,"[-0.018204317292683, -31.27729264539649, 0.0]","[0.0, 0.0, 0.0]",10818.636468096216,61.0,3035.0,"[0.0, 0.0, 0.0]",1.8184882729654843e-08
254,2,10818.699999999999,"[3595.4280262478114, 6008.51949336568, 1.895]","[0.0, 0.0, 0.0]","[2.400936711070492, 30.671631715293362, 0.0]","[0.0, 0.0, 0.0]",,,,,
255,2,10818.8,"[3595.750443654035, 6011.572701739159, 1.895]","[0.0, 0.0, 0.0]","[3.044853607475362, 30.58755822644578, 0.0]","[0.0, 0.0, 0.0]",,,,,
256,2,10818.9,"[3596.0731085445755, 6014.62825372429, 1.895]","[0.0, 0.0, 0.0]","[3.230525688808925, 30.592231974527653, 0.0]","[0.0, 0.0, 0.0]",,,,,
257,2,10819.0,"[3596.396243441826, 6017.68825654983, 1.895]","[0.0, 0.0, 0.0]","[3.235231402983975, 30.63679385498311, 0.0]","[0.0, 0.0, 0.0]",,,,,
258,3,10819.068182311727,"[3848.1721278077157, 5510.298042004879, 1.895]",,"[1.38494806228523, -32.25040419583322, 0.0]","[0.0, 0.0, 0.0]",10819.068074076204,49.0,3103.0,"[0.0, 0.0, 0.0]",1.4375209779938302e-09
259,2,10819.1,"[3596.719284144723, 6020.747367379525, 1.895]","[0.0, 0.0, 0.0]","[3.234288327720008, 30.6278631792901, 0.0]","[0.0, 0.0, 0.0]",,,,,
260,2,10819.199999999999,"[3597.04279038367, 6023.810886713653, 1.895]","[0.0, 0.0, 0.0]","[3.238949281579769, 30.67200119133861, 0.0]","[0.0, 0.0, 0.0]",,,,,
261,2,10819.3,"[3597.3656535618356, 6026.868316430646, 1.895]","[0.0, 0.0, 0.0]","[3.232510947463769, 30.611031853882565, 0.0]","[0.0, 0.0, 0.0]",,,,,
262,2,10819.4,"[3597.6879438121387, 6029.920320670868, 1.895]","[0.0, 0.0, 0.0]","[3.226774785172391, 30.55671189967534, 0.0]","[0.0, 0.0, 0.0]",,,,,
263,2,10819.5,"[3598.0116027882655, 6032.985286386078, 1.895]","[0.0, 0.0, 0.0]","[3.240478488500528, 30.686482380249593, 0.0]","[0.0, 0.0, 0.0]",,,,,
264,2,10819.6,"[3598.3350850847896, 6036.0485789917375, 1.895]","[0.0, 0.0, 0.0]","[3.238709569688104, 30.66973118252809, 0.0]","[0.0, 0.0, 0.0]",,,,,
