,Unnamed: 0,Unnamed: 0.1,type,rcvTime,sendTime,sender,messageID,RSSI,pos_0,pos_1,pos_2,spd_0,spd_1,spd_2,type_attack
158,662,192,3,10831.189197287758,10831.189088077565,91.0,4759.0,4.213582533334167e-09,3605.8253662936186,6045.246097752693,1.895,-4.385780511104852,-38.08017359475903,0.0,1
159,664,194,3,10831.275179518609,10831.275061709852,73.0,4786.0,1.423446742006337e-07,3596.421904697867,5591.473750915895,1.895,-2.4624644120016,30.060196668800792,0.0,1
160,666,196,3,10831.3973834317,10831.397268045694,97.0,4852.0,1.924562094190641e-09,3612.011847012093,6070.133422509868,1.895,-3.642369056665247,-31.64458878285686,0.0,1
161,671,201,3,10831.752624051554,10831.752508162102,61.0,4925.0,1.3776801887172452e-08,3620.324559214995,5391.742368830774,1.895,3.848676618849369,-31.08089219645528,0.0,1
162,675,205,3,10832.068183145562,10832.068074076204,49.0,4948.0,2.976132192258972e-09,3606.112050509048,6047.735274915747,1.895,5.018016348951689,-31.875808398466884,0.0,1
163,677,207,3,10832.18920138491,10832.189088077565,91.0,4990.0,1.003191910729239e-08,3601.4457888417182,6007.065177566121,1.895,-4.24245363911398,-38.15478194853618,0.0,1
164,679,209,3,10832.275176145657,10832.275061709852,73.0,5017.0,6.094428814835661e-08,3593.9575980855616,5621.556435992336,1.895,-2.463466243108244,30.072426384701775,0.0,1
165,681,211,3,10832.397379649929,10832.397268045694,97.0,5087.0,1.698642329517189e-09,3608.3988993336698,6038.744444128198,1.895,-3.604336160210842,-31.31416225281641,0.0,1
166,683,213,3,10832.4380896304,10832.43797254567,85.0,5114.0,4.793865525081692e-09,3608.938249460167,6043.430271593089,1.895,-1.955515608230736,-29.474327230113985,0.0,1
167,687,217,3,10832.752617177408,10832.752508162102,61.0,5160.0,1.943708205895732e-09,3624.171682305213,5360.674022519734,1.895,3.84948243632376,-31.08739976477861,0.0,1
168,691,221,3,10833.068187188932,10833.068074076204,49.0,5187.0,3.506391014363771e-09,3606.112050509048,6047.735274915747,1.895,5.018514729597482,-31.878974248223717,0.0,1
169,693,223,3,10833.189197544716,10833.189088077565,91.0,5225.0,1.4022355361548993e-08,3598.9027452493237,5968.74568280963,1.895,-2.540832680856445,-38.28617994685467,0.0,1
170,695,225,3,10833.275173805068,10833.275061709852,73.0,5256.0,9.384587943494177e-08,3591.845522433792,5651.619523095803,1.895,-1.259482176659555,30.165584302702445,0.0,1
171,697,227,3,10833.397376901812,10833.397268045694,97.0,5322.0,1.0177063556923653e-08,3604.8122096909137,6007.583593299784,1.895,-3.5835717866849333,-31.13376316328466,0.0,1
172,699,229,3,10833.438086882064,10833.43797254567,85.0,5353.0,5.6228736220889405e-09,3608.938249460167,6043.430271593089,1.895,-1.95467113555106,-29.46159899414753,0.0,1
173,707,237,3,10834.189195471929,10834.189088077565,91.0,5440.0,2.656815427082984e-08,3596.360429638672,5930.437157543664,1.895,-2.5460459242844973,-38.36473497239663,0.0,1
174,709,239,3,10834.275171730964,10834.275061709852,73.0,5470.0,2.565226165500552e-07,3590.589684097505,5681.697834568487,1.895,-1.259584655956187,30.16803876215313,0.0,1
175,711,241,3,10834.397374421416,10834.397268045694,97.0,5544.0,2.89257520265831e-08,3602.729521885049,5976.525807355472,1.895,-2.060430726969861,-31.05565060492511,0.0,1
176,713,243,3,10834.438084401636,10834.43797254567,85.0,5579.0,1.761897731798201e-08,3608.938249460167,6043.430271593089,1.895,-1.251718840778573,-29.576968250487624,0.0,1
177,715,245,3,10834.567091387726,10834.566975898064,103.0,5614.0,8.204112346827369e-09,3605.7420723858345,6073.349072014701,1.895,-3.45749192820006,-30.002015353864447,0.0,1
178,723,253,3,10835.275176509092,10835.275061709852,73.0,5729.0,1.171675973569022e-07,3589.334552754731,5711.759212992967,1.895,-1.256420826055826,30.09226255876766,0.0,1
179,725,255,3,10835.397378794509,10835.397268045694,97.0,5791.0,2.250387291372294e-08,3600.6802048247378,5945.637666458179,1.895,-2.04527117267086,-30.827159631909712,0.0,1
180,728,258,3,10835.567088446172,10835.566975898064,103.0,5858.0,2.223942265020091e-08,3602.282968689017,6043.333070711539,1.895,-3.454888620874732,-29.979425433787394,0.0,1
181,735,265,3,10836.189198084408,10836.189088077565,91.0,5950.0,6.901489306550149e-08,3594.522311546812,5853.689981158881,1.895,-0.022339665428164,-38.343243246568896,0.0,1
182,737,267,3,10836.257612450234,10836.257493643789,109.0,5990.0,1.342258140107355e-08,3603.99808058664,6058.21577023902,1.895,-3.449478737456309,-29.93248175069204,0.0,1
183,738,268,3,10836.27516970708,10836.275061709852,73.0,6026.0,5.8211120407337664e-08,3588.081750352101,5741.764811477423,1.895,-1.252158859665242,29.990185126547946,0.0,1
184,740,270,3,10836.39737449448,10836.397268045694,97.0,6106.0,4.153245423570126e-09,3599.053492969272,5914.90730976381,1.895,-1.202674122806679,-30.65157861053464,0.0,1
185,742,272,3,10836.43808447521,10836.43797254567,85.0,6142.0,6.81175530493734e-08,3608.938249460167,6043.430271593089,1.895,-0.017252738365923,-29.581976519168844,0.0,1
186,744,274,3,10836.567084150323,10836.566975898064,103.0,6182.0,1.4054903016863749e-08,3598.8230372614007,6013.309886863158,1.895,-3.4490713765754712,-29.928946920342387,0.0,1
187,751,281,3,10837.189206021174,10837.189088077565,91.0,6277.0,2.425281476e-06,3594.4999443518477,5815.299486901463,1.895,-0.022364598384598,-38.38603755633599,0.0,1
188,753,283,3,10837.275177690904,10837.275061709852,73.0,6359.0,3.249472406940769e-07,3587.718792559687,5771.808345596698,1.895,-0.029153956357396,30.048758556131677,0.0,1
189,755,285,3,10837.397379170228,10837.397268045694,97.0,6441.0,2.4354281121385093e-08,3597.853902550313,5884.334323008792,1.895,-1.197624095809779,-30.522872673874023,0.0,1
190,757,287,3,10837.438089155728,10837.43797254567,85.0,6486.0,5.363834292019957e-07,3608.938249460167,6043.430271593089,1.895,-0.017244813497435,-29.56838834153852,0.0,1
191,759,289,3,10837.567083123196,10837.566975898064,103.0,6527.0,9.179247336756833e-09,3596.551268562493,5983.194256239657,1.895,-1.9969102546515984,-30.082110034974846,0.0,1
192,760,290,3,10837.569716609907,10837.569601418032,115.0,6572.0,2.432801629165498e-09,3603.722216085389,6055.821985618845,1.895,-3.455359442688046,-29.98351093953943,0.0,1
193,767,297,3,10838.189199875098,10838.189088077565,91.0,6678.0,2.0622219293998517e-08,3594.477572070494,5776.9002624938485,1.895,-0.022335121732484,-38.33544456089643,0.0,1
194,769,299,3,10838.257600949431,10838.257493643789,109.0,6724.0,4.743602197962138e-09,3597.5468314788145,5998.191742043422,1.895,-2.00250331940983,-30.16636579418517,0.0,1
195,770,300,3,10838.27517120456,10838.275061709852,73.0,6766.0,1.121772965159153e-07,3587.689637477839,5801.858264187686,1.895,-0.029137353855118,30.031646484745163,0.0,1
196,772,302,3,10838.397385286053,10838.397268045694,97.0,6862.0,1.3419253510000002e-06,3594.522040816212,5853.225305925214,1.895,-0.018693708181001,-32.08541338023558,0.0,1
197,774,304,3,10838.43808252082,10838.43797254567,85.0,6912.0,5.948041274750079e-08,3608.938249460167,6043.430271593089,1.895,-0.017272510671693,-29.61587860894768,0.0,1
198,776,306,3,10838.567081945996,10838.566975898064,103.0,6962.0,1.7527194069554598e-08,3594.5519038603265,5953.075171603516,1.895,-1.997853910996481,-30.09632558318174,0.0,1
199,783,313,3,10839.189201653138,10839.189088077565,91.0,7105.0,8.487067008733868e-09,3594.812648466805,5738.52809956616,1.895,1.645258979106082,-38.31209886351818,0.0,1
200,785,315,3,10839.257604292276,10839.257493643789,109.0,7150.0,1.1943187383974184e-07,3595.547176133367,5968.068279061711,1.895,-2.000252541593581,-30.132459340058645,0.0,1
201,787,317,3,10839.397381641642,10839.397268045694,97.0,7273.0,1.9113123236915285e-07,3594.503335107602,5821.119295311089,1.895,-0.018738801590578,-32.16281057610012,0.0,1
202,789,319,3,10839.438078929528,10839.43797254567,85.0,7318.0,4.004530068281785e-08,3608.938249460167,6043.430271593089,1.895,-0.017247389319593,-29.57280491060566,0.0,1
203,791,321,3,10839.56708524198,10839.566975898064,103.0,7367.0,1.8295643015754362e-08,3592.7557904360374,5922.919210442879,1.895,-1.180017381637059,-30.20453331006907,0.0,1
204,792,322,3,10839.569718727966,10839.569601418032,115.0,7416.0,3.928827472588964e-08,3597.377410783461,5995.639533205822,1.895,-1.9972312557685488,-30.08694570092376,0.0,1
205,799,329,3,10840.189205597388,10840.189088077565,91.0,7512.0,1.080618087094547e-08,3596.4601491788085,5700.16379889529,1.895,1.648669167056049,-38.39150974018959,0.0,1
206,801,331,3,10840.257605871617,10840.257493643789,109.0,7557.0,5.929530052538835e-07,3593.547112848314,5937.938670744189,1.895,-1.997351273972142,-30.08875369448652,0.0,1
207,802,332,3,10840.275176125107,10840.275061709852,73.0,7602.0,2.333944895594391e-07,3587.63140744214,5861.875514059329,1.895,-0.02918851371265,30.084376556365736,0.0,1
208,804,334,3,10840.397377886118,10840.397268045694,97.0,7688.0,3.145095810366668e-08,3594.484626975966,5789.009125873774,1.895,-0.018693205801756,-32.084551109059525,0.0,1
209,807,337,3,10840.567081177192,10840.566975898064,103.0,7766.0,1.786573484e-06,3591.576119461441,5892.723544004724,1.895,-1.180780131897551,-30.22405718828377,0.0,1
210,808,338,3,10840.569714555324,10840.569601418032,115.0,7807.0,5.538807385655894e-08,3595.373687460476,5965.454788878282,1.895,-2.007700235369362,-30.24465383806811,0.0,1
211,815,345,3,10841.18919918592,10841.189088077565,91.0,7907.0,1.98657382999206e-08,3598.1072554655675,5661.808682954079,1.895,1.64589943536155,-38.32701276078377,0.0,1
212,817,347,3,10841.25759920624,10841.257493643789,109.0,7956.0,2.0434904207562249e-07,3592.1632471739963,5907.752067166432,1.895,-1.179918985990783,-30.202014707697817,0.0,1
213,818,348,3,10841.275169313696,10841.275061709852,73.0,7993.0,1.0038802347658009e-07,3587.9472266278626,5891.8605462290325,1.895,1.279458816714293,30.05104540577356,0.0,1
214,821,351,3,10841.438087740731,10841.43797254567,85.0,8116.0,1.7050234238681482e-08,3608.938249460167,6043.430271593089,1.895,1.266496148892254,-29.51888062747415,0.0,1
215,823,353,3,10841.567093527445,10841.566975898064,103.0,8158.0,4.118098979074735e-08,3591.227423396896,5862.511823791216,1.895,-0.017539481430272,-30.135021528070133,0.0,1
216,824,354,3,10841.569713531546,10841.569601418032,115.0,8200.0,6.934086467e-06,3593.367803337425,5935.237493550913,1.895,-2.006464073684687,-30.22603189361921,0.0,1
217,827,357,3,10841.79729351098,10841.797179610188,121.0,8264.0,2.071922448475459e-09,3624.3124245065137,5317.575640845156,1.895,-5.429850684584109,34.94292616297822,0.0,1
218,833,363,3,10842.257611622625,10842.257493643789,109.0,8396.0,6.405848317686659e-08,3591.23617956191,5877.556009805938,1.895,-0.017538818271064,-30.13388214289817,0.0,1
219,834,364,3,10842.275168623057,10842.275061709852,73.0,8442.0,4.9102500574471416e-08,3589.222317990425,5921.809011886779,1.895,1.275288526804846,29.95309651536233,0.0,1
220,836,366,3,10842.397384209711,10842.397268045694,97.0,8534.0,3.382688947025059e-09,3595.4016339629984,5724.812769125274,1.895,1.377059637349332,-32.066711464242054,0.0,1
221,838,368,3,10842.438081446222,10842.43797254567,85.0,8580.0,1.51156340842845e-08,3608.938249460167,6043.430271593089,1.895,1.264601717987712,-29.474726146806752,0.0,1
222,840,370,3,10842.569707466828,10842.569601418032,115.0,8664.0,7.550044089293344e-08,3592.057204480447,5905.037725734308,1.895,-1.177544479326355,-30.141235208458838,0.0,1
223,847,377,3,10843.189206806315,10843.189088077565,91.0,8788.0,2.8264279366548262e-09,3603.829971745316,5585.243087989743,1.895,3.218399650838177,-38.23047428376151,0.0,1
224,849,379,3,10843.275173133608,10843.275061709852,73.0,8914.0,9.767459993714937e-08,3591.1832061830733,5951.7411421063525,1.895,2.234316815751194,30.006990603230243,0.0,1
225,851,381,3,10843.39737613318,10843.397268045694,97.0,9010.0,1.1823519573000312e-08,3596.7792400835588,5692.733332054222,1.895,1.379197384717843,-32.11649182689572,0.0,1
226,853,383,3,10843.438086352284,10843.43797254567,85.0,9064.0,6.0109357017469875e-09,3608.938249460167,6043.430271593089,1.895,1.268654032378733,-29.56917553370113,0.0,1
227,855,385,3,10843.567085173712,10843.566975898064,103.0,9115.0,2.224648642799804e-08,3591.1922639901045,5802.103567997946,1.895,-0.017530175677704,-30.11903308718196,0.0,1
228,856,386,3,10843.56971817377,10843.569601418032,115.0,9162.0,1.449203192618836e-08,3591.234594727656,5874.833066452728,1.895,-0.017513013273672,-30.089545926519012,0.0,1
229,864,394,3,10844.257606849276,10844.257493643789,109.0,9425.0,1.009847413962006e-08,3591.201033696208,5817.171019296145,1.895,-0.017593967390089,-30.22863522302693,0.0,1
230,865,395,3,10844.275176849527,10844.275061709852,73.0,9481.0,2.225653400744918e-08,3593.407931140783,5981.619313559124,1.895,2.230986201998926,29.96226028799756,0.0,1
231,867,397,3,10844.397380261766,10844.397268045694,97.0,9577.0,8.810395142469358e-09,3598.1568544112533,5660.653703868862,1.895,1.376370914589504,-32.050673615679806,0.0,1
232,870,400,3,10844.5670893027,10844.566975898064,103.0,9685.0,3.897036370008217e-09,3591.1746758796394,5771.884995705506,1.895,-0.017572765427629,-30.19220760127425,0.0,1
233,871,401,3,10844.5697093028,10844.569601418032,115.0,9733.0,1.9511363762711613e-08,3591.216984045693,5844.57571350658,1.895,-0.017596245055244,-30.232548531211105,0.0,1
234,877,407,3,10845.01791748998,10845.017807132144,139.0,9860.0,2.2929962470000004e-06,3603.7023552118367,6055.6496450188815,1.895,-3.433424695388602,-29.793174522615352,0.0,1
235,879,409,3,10845.189197522795,10845.189088077565,91.0,9960.0,2.376606068570945e-09,3610.2721514314494,5508.718227331722,1.895,3.226530941996178,-38.32706362982916,0.0,1
236,881,411,3,10845.257610545055,10845.257493643789,109.0,10060.0,1.4255937722392041e-08,3591.1834467322165,5786.954416789202,1.895,-0.017584228051289,-30.21190182155025,0.0,1
237,882,412,3,10845.275167545444,10845.275061709852,73.0,10112.0,1.501885145404098e-07,3595.740839146186,6011.481749565916,1.895,2.770154859086777,29.854648021731965,0.0,1
238,884,414,3,10845.397377098232,10845.397268045694,97.0,10188.0,1.676010466337274e-09,3600.178515991325,5628.617715272254,1.895,2.697156070580745,-32.038766773075835,0.0,1
239,887,417,3,10845.567093305972,10845.566975898064,103.0,10304.0,1.3812359929818912e-08,3591.374608693743,5741.677063043524,1.895,1.294387640737424,-30.114324702910825,0.0,1
240,888,418,3,10845.56971330613,10845.569601418032,115.0,10356.0,1.223499546721754e-08,3591.1993769019678,5814.324439692709,1.895,-0.017529915347835,-30.11858580792574,0.0,1
241,894,424,3,10846.017917787092,10846.017807132144,139.0,10499.0,4.068497705203908e-08,3603.7023552118367,6055.6496450188815,1.895,-3.424087272235977,-29.71215003474327,0.0,1
242,896,426,3,10846.189205819224,10846.189088077565,91.0,10610.0,1.3522159689641492e-09,3613.895615803799,5470.491698126457,1.895,4.711986631293664,-38.043537128845216,0.0,1
243,897,427,3,10846.196505808204,10846.196392976351,145.0,10671.0,5.057943001513871e-07,3604.508770311119,6062.647225546236,1.895,-3.4355843081894517,-29.81191433102445,0.0,1
244,899,429,3,10846.257600672368,10846.257493643789,109.0,10773.0,2.609074032252902e-09,3591.1658776202275,5756.768486253803,1.895,-0.017532733762252,-30.123428196195544,0.0,1
245,900,430,3,10846.275170672709,10846.275061709852,73.0,10834.0,4.8094460895894514e-08,3598.8849262528597,6041.255430811859,1.895,3.153315703702757,29.8610736422076,0.0,1
246,905,4,3,10818.068187192108,10818.068074076204,49.0,2936.0,2.322431269873645e-09,3606.112050509048,6047.735274915747,1.895,1.387057542661145,-32.29952632294383,0.0,1
247,909,8,3,10818.32896851962,10818.328857387787,67.0,2986.0,1.9984277845757383e-08,3635.235415525845,5247.535711232834,1.895,-4.609475617739485,29.5494731443963,0.0,1
248,912,11,3,10818.582137574564,10818.58201979124,25.0,3028.0,4.660308971293408e-07,3655.323853128096,5196.202651729016,1.895,4.734727146115101,-30.076980401452094,0.0,1
249,914,13,3,10818.670755185858,10818.6706378737,43.0,3053.0,1.4532120434720951e-09,4042.085362921719,5274.063650297659,1.895,14.479163996942756,2.986472830828898,0.0,1
250,916,15,3,10818.752627093343,10818.752508162102,61.0,3071.0,2.6126311950257943e-09,3591.18950092431,5797.356275580084,1.895,-0.018192008508085,-31.25614461486088,0.0,1
251,923,22,3,10819.328970411469,10819.328857387787,67.0,3157.0,1.4401601217674912e-08,3630.625128479351,5277.09038611691,1.895,-4.623164494647699,29.637226965893213,0.0,1
252,927,26,3,10819.670755885492,10819.6706378737,43.0,3193.0,5.487565896106073e-09,4056.606409145022,5277.390048007226,1.895,14.50189202976974,3.369557265741564,0.0,1
253,929,28,3,10819.752623352044,10819.752508162102,61.0,3210.0,2.007588543469452e-09,3591.171281160329,5766.052443590187,1.895,-0.018171552392194,-31.22099845479873,0.0,1
254,933,32,3,10820.068192288692,10820.068074076204,49.0,3242.0,7.173010695448085e-09,3606.112050509048,6047.735274915747,1.895,2.712745690253487,-32.22395152905128,0.0,1
255,937,36,3,10820.328973598404,10820.328857387787,67.0,3286.0,6.57970020796566e-08,3626.017239268475,5306.629689452223,1.895,-4.607184663540496,29.53478676893524,0.0,1
256,942,41,3,10820.7526200311,10820.752508162102,61.0,3339.0,3.50036805198903e-09,3591.672039512925,5734.757243984996,1.895,1.344409627191814,-31.27810153058824,0.0,1
257,946,45,3,10821.068188967822,10821.068074076204,49.0,3375.0,2.574798275360945e-09,3606.112050509048,6047.735274915747,1.895,2.7165397637689037,-32.26902027302155,0.0,1
258,950,49,3,10821.328970270211,10821.328857387787,67.0,3424.0,2.1910430434540432e-08,3622.152643683054,5336.289911916517,1.895,-3.433618400846899,29.75193816477857,0.0,1
259,955,54,3,10821.752623727769,10821.752508162102,61.0,3461.0,4.4839301609902425e-09,3593.017317947,5703.45892939633,1.895,1.343860057738824,-31.265315629028866,0.0,1
260,959,58,3,10822.06819266466,10822.068074076204,49.0,3494.0,1.258719883077617e-08,3606.112050509048,6047.735274915747,1.895,2.709881378329772,-32.18992716439828,0.0,1
261,963,62,3,10822.328973960644,10822.328857387787,67.0,3555.0,1.6173279222005352e-08,3618.722503348477,5366.011713007084,1.895,-3.426536598741228,29.69057510293773,0.0,1
262,971,70,3,10823.06818294729,10823.068074076204,49.0,3621.0,2.2549840255111602e-08,3606.112050509048,6047.735274915747,1.895,2.717524627485579,-32.28071919518108,0.0,1
263,975,74,3,10823.328964237551,10823.328857387787,67.0,3682.0,1.568159980516904e-07,3615.292551770525,5395.731878541573,1.895,-3.4278190842055363,29.701687703051345,0.0,1
